ID,y_true,prob,pred,error,abs_error
27049,0,0.91273904,1,1,0.91273904
16793,0,0.91237575,1,1,0.91237575
10759,0,0.9123183,1,1,0.9123183
4641,0,0.91228455,1,1,0.91228455
18940,1,0.08803822,0,1,0.9119617799999999
26063,0,0.91183585,1,1,0.91183585
16527,0,0.91176647,1,1,0.91176647
3087,0,0.9113402,1,1,0.9113402
12094,0,0.9113164,1,1,0.9113164
7038,0,0.9111132,1,1,0.9111132
12353,1,0.08920504,0,1,0.91079496
10785,0,0.91042566,1,1,0.91042566
2102,0,0.9101794,1,1,0.9101794
10667,0,0.9099179,1,1,0.9099179
524,1,0.09013697,0,1,0.90986303
1707,0,0.90971667,1,1,0.90971667
27426,1,0.090626925,0,1,0.909373075
21213,0,0.90936655,1,1,0.90936655
25816,1,0.090723924,0,1,0.909276076
22246,0,0.90915126,1,1,0.90915126
16749,0,0.90914756,1,1,0.90914756
22417,0,0.90912384,1,1,0.90912384
9194,0,0.908792,1,1,0.908792
19843,0,0.90875816,1,1,0.90875816
22725,0,0.90868664,1,1,0.90868664
24287,0,0.9085319,1,1,0.9085319
18973,0,0.90852123,1,1,0.90852123
11602,1,0.09164831,0,1,0.90835169
10975,0,0.90810704,1,1,0.90810704
11737,1,0.09253707,0,1,0.90746293
5229,1,0.09287964,0,1,0.90712036
21240,1,0.093311414,0,1,0.906688586
18229,0,0.90652347,1,1,0.90652347
6088,1,0.093601204,0,1,0.906398796
1546,1,0.09458576,0,1,0.90541424
14377,0,0.905384,1,1,0.905384
12011,0,0.90532714,1,1,0.90532714
4341,0,0.9048894,1,1,0.9048894
22257,1,0.09512033,0,1,0.90487967
13909,0,0.90486044,1,1,0.90486044
3936,0,0.9048043,1,1,0.9048043
1805,1,0.095757805,0,1,0.904242195
7840,0,0.90411925,1,1,0.90411925
4321,1,0.095962964,0,1,0.904037036
27164,0,0.90402395,1,1,0.90402395
5724,0,0.9035412,1,1,0.9035412
16348,0,0.90343595,1,1,0.90343595
12639,1,0.096633755,0,1,0.903366245
14806,0,0.90334433,1,1,0.90334433
21733,1,0.09666143,0,1,0.90333857
14647,0,0.9031479,1,1,0.9031479
18659,0,0.9030893,1,1,0.9030893
12261,0,0.9029593,1,1,0.9029593
9253,1,0.0971845,0,1,0.9028155
25249,0,0.90262645,1,1,0.90262645
1294,1,0.09754291,0,1,0.90245709
20660,0,0.9023277,1,1,0.9023277
9369,1,0.09786949,0,1,0.90213051
10143,0,0.90191114,1,1,0.90191114
18244,0,0.90179473,1,1,0.90179473
11421,1,0.09836309,0,1,0.90163691
380,1,0.098366864,0,1,0.9016331360000001
14695,1,0.09843043,0,1,0.90156957
355,0,0.90140253,1,1,0.90140253
3127,0,0.9013742,1,1,0.9013742
19530,1,0.09873246,0,1,0.90126754
15571,0,0.9009373,1,1,0.9009373
7090,1,0.09928694,0,1,0.90071306
17009,0,0.90060514,1,1,0.90060514
22311,0,0.90052575,1,1,0.90052575
22567,0,0.90052575,1,1,0.90052575
4609,0,0.9003605,1,1,0.9003605
2964,0,0.90032685,1,1,0.90032685
3246,0,0.8999888,1,1,0.8999888
14455,1,0.10016275,0,1,0.89983725
7228,1,0.10037368,0,1,0.89962632
22460,0,0.8985314,1,1,0.8985314
25533,0,0.8979004,1,1,0.8979004
26561,0,0.8978969,1,1,0.8978969
1556,1,0.10214314,0,1,0.89785686
26281,0,0.89785516,1,1,0.89785516
27459,0,0.8978434,1,1,0.8978434
10534,0,0.8978281,1,1,0.8978281
16127,0,0.8976803,1,1,0.8976803
330,0,0.8976167,1,1,0.8976167
5986,0,0.89756405,1,1,0.89756405
11664,0,0.89756405,1,1,0.89756405
799,0,0.8970837,1,1,0.8970837
3539,1,0.103146054,0,1,0.896853946
25434,0,0.8967193,1,1,0.8967193
4471,0,0.8966439,1,1,0.8966439
11571,1,0.10346174,0,1,0.89653826
22691,0,0.8960188,1,1,0.8960188
16920,0,0.896008,1,1,0.896008
27146,1,0.10411156,0,1,0.89588844
3981,1,0.10415175,0,1,0.89584825
26007,1,0.10415757,0,1,0.89584243
8181,1,0.1042292,0,1,0.8957708
7269,0,0.8955674,1,1,0.8955674
971,1,0.10477162,0,1,0.89522838
218,0,0.8952143,1,1,0.8952143
6074,1,0.10492626,0,1,0.89507374
9963,0,0.89489436,1,1,0.89489436
2333,0,0.89459497,1,1,0.89459497
4844,0,0.89433366,1,1,0.89433366
23920,0,0.8942273,1,1,0.8942273
17703,0,0.8941894,1,1,0.8941894
23344,1,0.105918445,0,1,0.894081555
3641,0,0.89405507,1,1,0.89405507
4975,0,0.89401865,1,1,0.89401865
25068,1,0.106062636,0,1,0.893937364
3576,0,0.8939103,1,1,0.8939103
5477,0,0.8936779,1,1,0.8936779
11591,0,0.8935281,1,1,0.8935281
26421,1,0.106714964,0,1,0.893285036
23302,0,0.8932557,1,1,0.8932557
13848,0,0.8930483,1,1,0.8930483
5706,1,0.10708027,0,1,0.89291973
6393,1,0.107122995,0,1,0.892877005
1133,0,0.89287066,1,1,0.89287066
9965,1,0.10778355,0,1,0.89221645
13231,1,0.10804455,0,1,0.89195545
22263,1,0.10817578,0,1,0.89182422
9017,0,0.89164245,1,1,0.89164245
22611,0,0.8915887,1,1,0.8915887
16697,0,0.89145255,1,1,0.89145255
4543,0,0.89134884,1,1,0.89134884
7175,0,0.8910883,1,1,0.8910883
8608,0,0.89105564,1,1,0.89105564
15412,0,0.8909976,1,1,0.8909976
324,1,0.10902981,0,1,0.89097019
8289,1,0.10904716,0,1,0.89095284
21202,0,0.8909463,1,1,0.8909463
21121,0,0.8907687,1,1,0.8907687
13329,1,0.10958616,0,1,0.89041384
4615,1,0.10978595,0,1,0.89021405
16351,0,0.8901882,1,1,0.8901882
3744,0,0.8898277,1,1,0.8898277
15407,0,0.8896792,1,1,0.8896792
19316,0,0.88960135,1,1,0.88960135
22523,0,0.88949907,1,1,0.88949907
28582,0,0.8894118,1,1,0.8894118
13945,0,0.88917917,1,1,0.88917917
11845,0,0.88897437,1,1,0.88897437
12264,0,0.8889596,1,1,0.8889596
9756,0,0.8885669,1,1,0.8885669
604,0,0.88827974,1,1,0.88827974
11262,0,0.8882067,1,1,0.8882067
17843,0,0.8881459,1,1,0.8881459
6768,1,0.11192508,0,1,0.88807492
8203,0,0.8880707,1,1,0.8880707
27113,1,0.11203743,0,1,0.88796257
24030,1,0.112076476,0,1,0.887923524
11994,0,0.88784987,1,1,0.88784987
12887,1,0.11226704,0,1,0.88773296
16705,0,0.88765377,1,1,0.88765377
7966,1,0.112447776,0,1,0.887552224
22505,1,0.11249273,0,1,0.88750727
23360,0,0.88749814,1,1,0.88749814
9551,0,0.8873242,1,1,0.8873242
29161,0,0.886995,1,1,0.886995
4701,0,0.8869907,1,1,0.8869907
26713,0,0.8869682,1,1,0.8869682
16196,1,0.113102466,0,1,0.886897534
7146,0,0.8868299,1,1,0.8868299
18272,0,0.88651985,1,1,0.88651985
3005,0,0.88636017,1,1,0.88636017
6991,0,0.8863567,1,1,0.8863567
658,1,0.11371869,0,1,0.88628131
3873,0,0.8862728,1,1,0.8862728
1373,0,0.8862652,1,1,0.8862652
25255,1,0.11394819,0,1,0.88605181
18989,0,0.8858055,1,1,0.8858055
21921,1,0.114354566,0,1,0.885645434
17005,0,0.8856228,1,1,0.8856228
17325,0,0.8855269,1,1,0.8855269
27794,0,0.88550466,1,1,0.88550466
6843,0,0.8853219,1,1,0.8853219
14419,0,0.8850251,1,1,0.8850251
11050,0,0.88499403,1,1,0.88499403
27440,0,0.8849079,1,1,0.8849079
17499,0,0.8847912,1,1,0.8847912
16954,0,0.88471544,1,1,0.88471544
26099,0,0.88459164,1,1,0.88459164
13082,1,0.11544031,0,1,0.88455969
6709,0,0.88455635,1,1,0.88455635
29666,0,0.8843802,1,1,0.8843802
12244,1,0.115728565,0,1,0.884271435
5147,1,0.11579604,0,1,0.88420396
10642,1,0.11581392,0,1,0.88418608
2715,0,0.88418376,1,1,0.88418376
21098,0,0.8840707,1,1,0.8840707
18086,0,0.8838141,1,1,0.8838141
29296,0,0.8836882,1,1,0.8836882
20982,1,0.11641945,0,1,0.88358055
28144,0,0.8835364,1,1,0.8835364
11382,1,0.11648075,0,1,0.88351925
3687,0,0.8834686,1,1,0.8834686
17788,0,0.8833163,1,1,0.8833163
27483,0,0.8832218,1,1,0.8832218
11875,0,0.883019,1,1,0.883019
8697,0,0.8830068,1,1,0.8830068
10468,0,0.88297063,1,1,0.88297063
10140,1,0.117150545,0,1,0.882849455
14552,0,0.88271433,1,1,0.88271433
21517,0,0.88242894,1,1,0.88242894
8047,0,0.8822469,1,1,0.8822469
27926,0,0.88216436,1,1,0.88216436
20610,0,0.8821239,1,1,0.8821239
16582,0,0.8820628,1,1,0.8820628
18130,1,0.11804232,0,1,0.88195768
14923,0,0.88188887,1,1,0.88188887
26565,0,0.8817359,1,1,0.8817359
3495,0,0.88155425,1,1,0.88155425
9075,0,0.88146585,1,1,0.88146585
27931,0,0.8814566,1,1,0.8814566
9715,0,0.8814146,1,1,0.8814146
3379,0,0.88141257,1,1,0.88141257
7082,1,0.118698284,0,1,0.881301716
161,0,0.88129663,1,1,0.88129663
22789,0,0.88115084,1,1,0.88115084
12846,0,0.8811349,1,1,0.8811349
7500,0,0.8808458,1,1,0.8808458
22551,0,0.88081384,1,1,0.88081384
18315,0,0.88041383,1,1,0.88041383
19303,0,0.88029474,1,1,0.88029474
18632,1,0.11970746,0,1,0.88029254
911,0,0.87992483,1,1,0.87992483
4531,1,0.12007925,0,1,0.87992075
8209,1,0.12018427,0,1,0.87981573
26922,1,0.12058083,0,1,0.87941917
13681,0,0.8789774,1,1,0.8789774
25743,1,0.12107654,0,1,0.87892346
16083,0,0.8788978,1,1,0.8788978
26701,1,0.12115764,0,1,0.87884236
13737,0,0.8785868,1,1,0.8785868
11105,0,0.87842375,1,1,0.87842375
29539,0,0.8783546,1,1,0.8783546
293,0,0.8780169,1,1,0.8780169
650,0,0.87801045,1,1,0.87801045
13917,1,0.12203752,0,1,0.87796248
20291,0,0.8779261,1,1,0.8779261
26336,1,0.12212806,0,1,0.87787194
10815,1,0.12223381,0,1,0.87776619
10231,0,0.87770724,1,1,0.87770724
3234,0,0.8776508,1,1,0.8776508
1519,0,0.8775474,1,1,0.8775474
24934,0,0.87753654,1,1,0.87753654
19489,0,0.87752837,1,1,0.87752837
3349,0,0.8775199,1,1,0.8775199
20997,0,0.8774419,1,1,0.8774419
7017,1,0.12257109,0,1,0.87742891
18865,0,0.87727123,1,1,0.87727123
13614,1,0.12275355,0,1,0.87724645
11777,0,0.8772463,1,1,0.8772463
11721,0,0.87719834,1,1,0.87719834
5234,0,0.87701756,1,1,0.87701756
27582,0,0.8769666,1,1,0.8769666
8603,0,0.87694013,1,1,0.87694013
16577,0,0.8768528,1,1,0.8768528
9537,1,0.1231935,0,1,0.8768065
9005,0,0.87678987,1,1,0.87678987
22641,1,0.123613775,0,1,0.876386225
6976,0,0.87631136,1,1,0.87631136
24759,0,0.87629396,1,1,0.87629396
29604,0,0.8760863,1,1,0.8760863
13478,1,0.12402534,0,1,0.87597466
11244,0,0.87593424,1,1,0.87593424
20363,1,0.12414054,0,1,0.87585946
16432,0,0.8758245,1,1,0.8758245
17137,1,0.12422307,0,1,0.87577693
29241,1,0.12425101,0,1,0.87574899
3951,0,0.8757259,1,1,0.8757259
2095,0,0.87566465,1,1,0.87566465
5828,1,0.12435517,0,1,0.87564483
12354,0,0.875538,1,1,0.875538
17430,1,0.12447283,0,1,0.87552717
18433,0,0.8754859,1,1,0.8754859
8578,0,0.8753103,1,1,0.8753103
22751,1,0.124802634,0,1,0.875197366
15275,1,0.1248872,0,1,0.8751128
6233,0,0.8750831,1,1,0.8750831
20479,0,0.8749762,1,1,0.8749762
15118,0,0.87486786,1,1,0.87486786
8658,1,0.12561512,0,1,0.87438488
20769,0,0.8741856,1,1,0.8741856
11982,1,0.12587987,0,1,0.87412013
7451,1,0.1259896,0,1,0.8740104
5653,1,0.12604892,0,1,0.87395108
27958,0,0.87391675,1,1,0.87391675
19727,0,0.8737693,1,1,0.8737693
8522,0,0.87376195,1,1,0.87376195
4161,0,0.8736936,1,1,0.8736936
18228,0,0.8736461,1,1,0.8736461
6720,1,0.12639298,0,1,0.87360702
3537,0,0.87339467,1,1,0.87339467
24076,0,0.87327963,1,1,0.87327963
27651,0,0.87322634,1,1,0.87322634
11106,1,0.12715177,0,1,0.87284823
26193,1,0.12730266,0,1,0.87269734
10080,1,0.12730782,0,1,0.87269218
2749,1,0.12732013,0,1,0.87267987
25201,0,0.8726544,1,1,0.8726544
21846,1,0.12746546,0,1,0.87253454
215,0,0.8724314,1,1,0.8724314
13720,0,0.8724104,1,1,0.8724104
6658,0,0.87237453,1,1,0.87237453
18845,1,0.12764725,0,1,0.87235275
23090,0,0.8719049,1,1,0.8719049
1134,0,0.8718357,1,1,0.8718357
10213,0,0.87179387,1,1,0.87179387
26814,1,0.12836961,0,1,0.87163039
3994,1,0.12850854,0,1,0.87149146
10650,1,0.12893482,0,1,0.87106518
492,0,0.8710023,1,1,0.8710023
6000,0,0.8709076,1,1,0.8709076
5365,0,0.8706351,1,1,0.8706351
8054,0,0.87037367,1,1,0.87037367
29065,0,0.8703329,1,1,0.8703329
8426,0,0.8701792,1,1,0.8701792
3455,0,0.87012005,1,1,0.87012005
4223,0,0.86997026,1,1,0.86997026
4433,0,0.8699575,1,1,0.8699575
26649,1,0.13010435,0,1,0.86989565
16325,1,0.13013412,0,1,0.86986588
26023,0,0.869777,1,1,0.869777
1428,0,0.8697503,1,1,0.8697503
22390,1,0.130321,0,1,0.869679
5800,0,0.86962575,1,1,0.86962575
3854,0,0.86951023,1,1,0.86951023
11286,0,0.8691234,1,1,0.8691234
833,1,0.13088606,0,1,0.86911394
6353,0,0.86906993,1,1,0.86906993
4501,1,0.13099709,0,1,0.86900291
3919,1,0.13100348,0,1,0.86899652
16129,1,0.13111304,0,1,0.86888696
17319,0,0.86884016,1,1,0.86884016
26467,1,0.1311806,0,1,0.8688194
8508,0,0.86863697,1,1,0.86863697
13565,0,0.8684457,1,1,0.8684457
12565,1,0.13176374,0,1,0.86823626
26512,0,0.86822605,1,1,0.86822605
2122,0,0.86814046,1,1,0.86814046
1399,0,0.8678129,1,1,0.8678129
27025,0,0.8674809,1,1,0.8674809
9631,0,0.86737955,1,1,0.86737955
18468,0,0.86718947,1,1,0.86718947
15551,0,0.86712575,1,1,0.86712575
21126,0,0.86709505,1,1,0.86709505
14589,0,0.86690074,1,1,0.86690074
6209,0,0.86679745,1,1,0.86679745
3016,1,0.13333793,0,1,0.8666620700000001
20077,1,0.13345966,0,1,0.86654034
400,0,0.86646813,1,1,0.86646813
12953,0,0.86642796,1,1,0.86642796
7163,0,0.8663349,1,1,0.8663349
27842,0,0.86630756,1,1,0.86630756
3598,0,0.8660566,1,1,0.8660566
4209,0,0.8659818,1,1,0.8659818
5002,1,0.13446212,0,1,0.86553788
7378,0,0.86543924,1,1,0.86543924
14362,0,0.8653664,1,1,0.8653664
24500,0,0.86517435,1,1,0.86517435
17779,0,0.86515003,1,1,0.86515003
24712,0,0.86512715,1,1,0.86512715
18373,1,0.13492446,0,1,0.86507554
20768,1,0.13495451,0,1,0.86504549
6408,0,0.8650341,1,1,0.8650341
61,1,0.13498823,0,1,0.86501177
11029,1,0.13513793,0,1,0.86486207
4227,1,0.13532344,0,1,0.86467656
15942,0,0.8646262,1,1,0.8646262
24686,1,0.13542375,0,1,0.86457625
7851,0,0.86454326,1,1,0.86454326
16339,1,0.13554871,0,1,0.86445129
10900,0,0.8643583,1,1,0.8643583
23275,1,0.13578957,0,1,0.86421043
4339,0,0.86413115,1,1,0.86413115
6292,1,0.13596542,0,1,0.86403458
29839,1,0.13605021,0,1,0.8639497899999999
7238,1,0.13608992,0,1,0.86391008
2054,0,0.8637986,1,1,0.8637986
8542,1,0.13623798,0,1,0.86376202
20475,1,0.13626428,0,1,0.86373572
3187,0,0.8636974,1,1,0.8636974
21221,0,0.8636756,1,1,0.8636756
7434,1,0.13643448,0,1,0.86356552
2908,1,0.13652849,0,1,0.86347151
12922,0,0.86339104,1,1,0.86339104
2052,0,0.8633256,1,1,0.8633256
15920,0,0.86329067,1,1,0.86329067
20629,1,0.13673963,0,1,0.86326037
24901,1,0.13682297,0,1,0.86317703
23307,0,0.8630492,1,1,0.8630492
25436,1,0.13711765,0,1,0.86288235
23335,1,0.13724178,0,1,0.86275822
2018,1,0.13736342,0,1,0.86263658
12403,1,0.13741957,0,1,0.86258043
19359,0,0.86254287,1,1,0.86254287
5711,1,0.13746323,0,1,0.86253677
5846,0,0.8624912,1,1,0.8624912
18040,0,0.8622528,1,1,0.8622528
4028,0,0.86219126,1,1,0.86219126
9430,0,0.86204517,1,1,0.86204517
1703,1,0.13821158,0,1,0.86178842
12899,0,0.86141205,1,1,0.86141205
27546,1,0.1386359,0,1,0.8613641
2252,0,0.8613167,1,1,0.8613167
3528,0,0.8610882,1,1,0.8610882
18611,1,0.13897064,0,1,0.86102936
22607,0,0.8609431,1,1,0.8609431
28538,0,0.86093086,1,1,0.86093086
25193,0,0.8609005,1,1,0.8609005
7317,1,0.13931774,0,1,0.86068226
13742,1,0.13932882,0,1,0.86067118
26885,1,0.13934574,0,1,0.86065426
16962,1,0.1395942,0,1,0.8604058
21805,1,0.13977323,0,1,0.86022677
16285,0,0.8602194,1,1,0.8602194
2301,0,0.86014867,1,1,0.86014867
4462,1,0.13987179,0,1,0.8601282100000001
4142,0,0.8599898,1,1,0.8599898
19266,1,0.14008467,0,1,0.85991533
20612,1,0.14053805,0,1,0.85946195
5770,0,0.8592196,1,1,0.8592196
3716,0,0.85871744,1,1,0.85871744
27852,0,0.85869217,1,1,0.85869217
9062,0,0.8585658,1,1,0.8585658
3019,0,0.85854256,1,1,0.85854256
6833,0,0.8583181,1,1,0.8583181
9796,1,0.14179717,0,1,0.85820283
25384,0,0.85815537,1,1,0.85815537
24908,1,0.14184856,0,1,0.85815144
4957,1,0.14229776,0,1,0.8577022400000001
21158,0,0.85751766,1,1,0.85751766
9284,0,0.85730886,1,1,0.85730886
10733,1,0.14290906,0,1,0.85709094
2660,0,0.8570736,1,1,0.8570736
20396,0,0.85701627,1,1,0.85701627
27743,0,0.85691816,1,1,0.85691816
8781,0,0.85686517,1,1,0.85686517
25913,0,0.8568499,1,1,0.8568499
363,0,0.8566628,1,1,0.8566628
7129,1,0.14340112,0,1,0.85659888
18692,0,0.85657436,1,1,0.85657436
26917,0,0.85632586,1,1,0.85632586
13402,1,0.14368877,0,1,0.85631123
29467,0,0.85626405,1,1,0.85626405
9018,0,0.8561215,1,1,0.8561215
8831,0,0.8560793,1,1,0.8560793
6618,0,0.85594684,1,1,0.85594684
16050,0,0.8556589,1,1,0.8556589
7706,0,0.85563505,1,1,0.85563505
28883,1,0.1447645,0,1,0.8552355
29809,1,0.14491168,0,1,0.85508832
26466,1,0.14499497,0,1,0.85500503
15482,1,0.145077,0,1,0.854923
3152,0,0.8547141,1,1,0.8547141
16621,0,0.85464764,1,1,0.85464764
24543,1,0.14541084,0,1,0.85458916
27368,0,0.8544609,1,1,0.8544609
982,0,0.8543076,1,1,0.8543076
6601,0,0.8542516,1,1,0.8542516
20820,1,0.14607851,0,1,0.8539214900000001
19134,0,0.8537688,1,1,0.8537688
20893,0,0.8536238,1,1,0.8536238
25458,1,0.14639792,0,1,0.85360208
13324,1,0.1465195,0,1,0.8534805
9197,1,0.14657186,0,1,0.85342814
11395,0,0.8532698,1,1,0.8532698
8495,0,0.8531824,1,1,0.8531824
29927,0,0.8531597,1,1,0.8531597
19251,1,0.14689758,0,1,0.85310242
27191,0,0.8530022,1,1,0.8530022
5225,0,0.85294485,1,1,0.85294485
21564,0,0.85292864,1,1,0.85292864
11486,0,0.85292494,1,1,0.85292494
13060,0,0.8528866,1,1,0.8528866
20362,1,0.14713381,0,1,0.85286619
24862,1,0.14718853,0,1,0.85281147
19546,0,0.8521965,1,1,0.8521965
15358,0,0.85210747,1,1,0.85210747
27886,1,0.14818326,0,1,0.85181674
1993,0,0.8515771,1,1,0.8515771
13057,0,0.8515631,1,1,0.8515631
13938,0,0.85154533,1,1,0.85154533
16733,0,0.8514902,1,1,0.8514902
15089,0,0.8514626,1,1,0.8514626
21756,0,0.85110956,1,1,0.85110956
4093,0,0.85109234,1,1,0.85109234
10133,0,0.8510251,1,1,0.8510251
29639,1,0.14900994,0,1,0.85099006
2364,1,0.1490185,0,1,0.8509815000000001
21703,0,0.8509694,1,1,0.8509694
20350,0,0.850929,1,1,0.850929
105,0,0.85069597,1,1,0.85069597
9869,0,0.8506213,1,1,0.8506213
14937,1,0.14944713,0,1,0.85055287
21391,0,0.85043895,1,1,0.85043895
12948,1,0.14959404,0,1,0.85040596
15821,0,0.85002387,1,1,0.85002387
24382,0,0.8498828,1,1,0.8498828
26881,0,0.84979606,1,1,0.84979606
2633,1,0.15027641,0,1,0.84972359
18214,1,0.15041405,0,1,0.84958595
17192,0,0.84947455,1,1,0.84947455
19738,0,0.8492168,1,1,0.8492168
29074,0,0.8491553,1,1,0.8491553
3500,1,0.15092012,0,1,0.84907988
11835,0,0.84903306,1,1,0.84903306
9242,1,0.15108125,0,1,0.8489187499999999
12730,1,0.15121107,0,1,0.84878893
13950,0,0.84873414,1,1,0.84873414
15304,1,0.15134457,0,1,0.84865543
10330,0,0.8485088,1,1,0.8485088
20237,0,0.8483689,1,1,0.8483689
25284,0,0.8483641,1,1,0.8483641
3657,0,0.8482868,1,1,0.8482868
4445,0,0.8482704,1,1,0.8482704
3997,1,0.1517375,0,1,0.8482625
7094,0,0.8482288,1,1,0.8482288
599,0,0.84818894,1,1,0.84818894
11181,0,0.84787416,1,1,0.84787416
12469,0,0.8478239,1,1,0.8478239
16111,1,0.15222369,0,1,0.84777631
8448,1,0.15250017,0,1,0.8474998300000001
11241,0,0.84747237,1,1,0.84747237
29916,0,0.84713554,1,1,0.84713554
22747,0,0.84712607,1,1,0.84712607
2919,1,0.15297984,0,1,0.84702016
12516,1,0.15310009,0,1,0.84689991
28021,0,0.8467499,1,1,0.8467499
11273,0,0.84660876,1,1,0.84660876
7759,1,0.15339601,0,1,0.84660399
25287,0,0.8465264,1,1,0.8465264
12533,0,0.8464971,1,1,0.8464971
8224,0,0.8463968,1,1,0.8463968
24023,0,0.8463888,1,1,0.8463888
18340,1,0.15366217,0,1,0.84633783
20233,1,0.15384848,0,1,0.84615152
8444,0,0.8460539,1,1,0.8460539
19200,1,0.15397821,0,1,0.84602179
1055,0,0.8457563,1,1,0.8457563
1814,0,0.8457281,1,1,0.8457281
2926,0,0.84556544,1,1,0.84556544
5928,1,0.15460607,0,1,0.84539393
23551,1,0.15471809,0,1,0.84528191
20723,0,0.8450974,1,1,0.8450974
12463,0,0.84506345,1,1,0.84506345
24377,0,0.845043,1,1,0.845043
15615,0,0.84498304,1,1,0.84498304
26102,0,0.8449564,1,1,0.8449564
28443,0,0.84493685,1,1,0.84493685
5887,0,0.8449283,1,1,0.8449283
4426,1,0.15523946,0,1,0.84476054
18442,1,0.15547648,0,1,0.84452352
7053,1,0.15548274,0,1,0.8445172599999999
20522,0,0.8445004,1,1,0.8445004
21032,0,0.84448963,1,1,0.84448963
287,0,0.8440594,1,1,0.8440594
27346,1,0.15622588,0,1,0.84377412
5714,0,0.8437397,1,1,0.8437397
13429,0,0.84344316,1,1,0.84344316
17904,0,0.8433943,1,1,0.8433943
3134,1,0.15662912,0,1,0.8433708799999999
4765,0,0.84312487,1,1,0.84312487
22424,1,0.15692857,0,1,0.84307143
7060,0,0.8429019,1,1,0.8429019
23409,0,0.8428935,1,1,0.8428935
614,0,0.84283364,1,1,0.84283364
20380,0,0.84256804,1,1,0.84256804
1344,0,0.84253794,1,1,0.84253794
24109,0,0.842444,1,1,0.842444
10333,1,0.15756398,0,1,0.8424360200000001
2821,0,0.8423698,1,1,0.8423698
19507,0,0.8423506,1,1,0.8423506
17861,0,0.8423174,1,1,0.8423174
20131,0,0.84214854,1,1,0.84214854
19552,0,0.8421035,1,1,0.8421035
29158,0,0.8420928,1,1,0.8420928
17711,0,0.8419684,1,1,0.8419684
10271,0,0.8418115,1,1,0.8418115
11404,0,0.841754,1,1,0.841754
3977,0,0.8417391,1,1,0.8417391
8609,0,0.8416943,1,1,0.8416943
29186,0,0.8413397,1,1,0.8413397
20431,0,0.8411277,1,1,0.8411277
523,1,0.15891223,0,1,0.84108777
1402,0,0.84087306,1,1,0.84087306
16615,1,0.15912923,0,1,0.84087077
5222,1,0.1592384,0,1,0.8407616
27242,0,0.84069103,1,1,0.84069103
21363,0,0.8406656,1,1,0.8406656
12287,0,0.84057826,1,1,0.84057826
26413,0,0.8405174,1,1,0.8405174
14554,1,0.15948573,0,1,0.84051427
10771,0,0.84013367,1,1,0.84013367
15599,0,0.84007126,1,1,0.84007126
